DATE,DEPTH,LATITUDE,LONGITUDE,SALINITY,TEMPERATURE,CPHL,Oa01_radiance,Oa02_radiance,Oa03_radiance,Oa04_radiance,Oa05_radiance,Oa06_radiance,Oa07_radiance,Oa08_radiance,Oa09_radiance,Oa10_radiance,Oa11_radiance,Oa12_radiance,Oa13_radiance,Oa14_radiance,Oa15_radiance,Oa16_radiance,Oa17_radiance,Oa18_radiance,Oa19_radiance,Oa20_radiance,Oa21_radiance
1/28/2017,5.48967,0.384,87.495,35.12900167,29.5280014,0.117000006,1.09480025,1.09106495,0.85644105,0.5875098,0.4139073,0.308845,0.136269955,0.100801985,0.1046133,0.08120469,0.057419455,0.0467974,0.0187421,0.0302792,0.028972845,0.029164685,0.01725514,0.01649886,0.01005694,0.00326378,0.00648236
2/7/2017,5.68857,0.455,87.682,34.77700165,28.94000137,0.051000002,1.59687425,1.61316965,1.3727353,1.0771013,0.83286225,0.7782894,0.435184695,0.38567716,0.4089429,0.32481876,0.25669874,0.2447864,0.14243996,0.2076288,0.16330149,0.161731435,0.11585594,0.12374145,0.09554093,0.04732481,0.05185888
2/16/2017,5.60901,0.445,87.819,34.68900165,29.3810014,0.066000003,1.47135575,1.46590935,1.1783657,0.8294256,0.59057505,0.4756213,0.21979025,0.179690495,0.1806957,0.13920804,0.10132845,0.089995,0.03373578,0.0605584,0.055311795,0.055678035,0.03451028,0.03574753,0.017599645,0.00489567,0.01296472
2/26/2017,5.6487904,0.017,87.688,34.35400163,28.77200137,0.146000007,4.9510075,5.3013708,4.8349438,5.068712,4.3207884,4.7129747,3.06827189,2.95393643,3.12413355,2.50961161,2.198827365,2.0230876,1.28945648,1.860008,1.31167971,1.370740195,0.65816034,1.10542362,0.902610365,0.46508865,0.45214461
3/8/2017,5.54934,0.113,88.079,34.07600162,29.26400139,0.088000004,1.29005125,1.2717935,1.01436635,0.7084677,0.50981265,0.4076754,0.19341542,0.153394325,0.1616751,0.12374048,0.091195605,0.0827954,0.04123262,0.0605584,0.0526779,0.050375365,0.03204526,0.03299772,0.022628115,0.00815945,0.01296472
3/18/2017,4.694065,0.209,88.229,34.28600163,29.4810014,0.080000004,1.562008,1.59978235,1.39095745,1.1231805,0.86314815,0.8215277,0.479142745,0.433886805,0.45173925,0.35962077,0.29047489,0.2771846,0.17617574,0.2508848,0.187006545,0.182942115,0.1355761,0.14573993,0.11565481,0.06037993,0.06158242
3/28/2017,5.5195045,0.699,88.309,34.46400164,29.69000141,0.058000003,1.255185,1.25171255,1.01436635,0.7430271,0.5451462,0.4694444,0.241769275,0.21036936,0.2187369,0.17014316,0.12834937,0.1187934,0.0562263,0.086512,0.07901685,0.07954005,0.05423044,0.05774601,0.03519929,0.01142323,0.02430885
4/7/2017,4.7437906,1.412,87.966,34.91400166,29.87500142,0.058000003,3.40991925,3.6413456,3.48043065,3.1909846,2.68030215,2.8475509,1.81107166,1.713633745,1.8259776,1.46168442,1.205808555,1.1663352,0.6934577,1.0035392,0.77963292,0.78479516,0.58667476,0.62695668,0.51290394,0.26436618,0.24632968
4/16/2017,5.579175,1.614,87.993,34.85700166,29.34600139,0.270000013,3.29834725,3.51416625,3.3893199,3.1564252,2.6651592,2.8599047,1.82865488,1.739929915,1.84975335,1.48101887,1.23620709,1.187934,0.80216188,1.1160048,0.81123966,0.80070317,0.60146488,0.64345554,0.550617465,0.3100591,0.25281204
4/26/2017,4.614505,1.271,88.384,34.37000163,30.00100142,0.073000003,1.2133455,1.204857,0.97792205,0.7084677,0.5148603,0.4385599,0.21979025,0.188455885,0.19496115,0.1546756,0.11483891,0.107994,0.04498104,0.0778608,0.06848127,0.071586045,0.0493004,0.05224639,0.03017082,0.00652756,0.02106767
5/6/2017,5.68857,2.033,89.397,34.59800164,30.07900143,0.088000004,2.900872,3.07238535,2.9519883,2.7244327,2.2815378,2.4336986,1.54732336,1.48135091,1.57395465,1.26060614,1.04706065,1.0151436,0.66721876,0.9473064,0.697982175,0.6893471,0.52011922,0.55821143,0.475190415,0.26273429,0.23498555
5/16/2017,5.8377466,1.773,90.998,34.45500164,29.97200142,0.109000005,1.83396475,1.86752835,1.6642897,1.3996557,1.11553065,1.111842,0.66816236,0.617959995,0.6562107,0.52203015,0.422201875,0.4103772,0.23240204,0.3546992,0.276558975,0.278390175,0.20706168,0.2199848,0.16593951,0.07669883,0.09561481
5/26/2017,5.3106585,1.273,91.495,34.33400163,29.5340014,0.058000003,1.868831,1.94785215,1.73110425,1.4572547,1.17610245,1.1674341,0.698932995,0.653021555,0.6942519,0.54909838,0.43908995,0.431976,0.20991152,0.3287456,0.27919287,0.29164685,0.21692176,0.23373385,0.16593951,0.06690749,0.10209717
6/5/2017,4.515054,0.707,90.807,34.22700163,29.75000141,0.051000002,1.1017735,1.0843713,0.8625151,0.6047895,0.42905025,0.3459064,0.15824898,0.127098155,0.1331442,0.10440603,0.07430753,0.0647964,0.03373578,0.0475816,0.04214232,0.04242136,0.02711522,0.03024791,0.017599645,0.00652756,0.01134413
6/25/2017,4.594615,1.844,89.886,33.85600161,29.5210014,0.066000003,1.11572,1.1111459,0.89288535,0.6393489,0.4643838,0.3829678,0.19341542,0.15777702,0.16643025,0.13147426,0.09457322,0.089995,0.04498104,0.064884,0.055311795,0.055678035,0.03944032,0.04124715,0.02514235,0.01142323,0.01782649
7/5/2017,5.6388454,2.851,90.291,33.92300161,29.3730014,0.073000003,2.147761,2.2222918,2.065177,1.8086086,1.46886615,1.5133405,0.94070227,0.88530439,0.9415197,0.75017666,0.59446024,0.593967,0.26988624,0.454188,0.39508425,0.400351585,0.30319746,0.32447758,0.22125268,0.07506694,0.13937074
7/15/2017,5.161483,2.327,90.763,33.56300159,29.03800138,0.080000004,1.62476725,1.6734125,1.48814225,1.2383785,0.98429175,0.9574195,0.575850455,0.53468879,0.570618,0.45629302,0.368160035,0.35998,0.17992416,0.2941408,0.24231834,0.24392282,0.18241148,0.1924867,0.14582563,0.06201182,0.08589127
7/24/2017,5.499615,1.278,89.653,34.43300164,29.59000141,0.073000003,1.10874675,1.0977586,0.88073725,0.6105494,0.43914555,0.3520833,0.16704059,0.135863545,0.13789935,0.11213981,0.08106276,0.071996,0.02623894,0.0475816,0.044776215,0.04772403,0.02958024,0.03299772,0.017599645,0.00326378,0.01134413
8/3/2017,3.9879668,0.716,88.432,34.45500164,28.98100138,0.365000017,5.1741515,5.6762152,5.6610146,5.4834248,4.7246004,5.1762422,3.37597824,3.23442891,3.4427286,2.76095946,2.31028866,2.2246764,1.4243996,2.0157296,1.51185573,1.50595828,1.12897916,1.20441678,1.02580788,0.57442528,0.46672992
8/13/2017,5.6587353,0.731,87.936,34.43000164,28.80600137,0.745000035,2.55918275,2.7176219,2.61791555,2.4133981,2.02410765,2.1557381,1.375886965,1.3148085,1.3980141,1.11753121,0.928844125,0.9035498,0.5997472,0.843492,0.618965325,0.607155715,0.46095874,0.4949658,0.41736301,0.23172838,0.20743552
8/23/2017,4.68412,0.564,87.639,34.49500164,29.22600139,0.109000005,1.868831,1.94785215,1.7979188,1.5666928,1.2720078,1.297149,0.804432315,0.766971625,0.82264095,0.65350441,0.50664225,0.5291706,0.187421,0.3503736,0.34240635,0.357930225,0.27361722,0.29147986,0.16091104,0.03100591,0.12478543
9/2/2017,5.320604,1.003,87.655,34.22500163,29.10900138,0.161000008,3.235588,3.43384245,3.34680155,3.1333856,2.6449686,2.8722585,1.850633905,1.774991475,1.8925497,1.51582088,1.24296232,1.2275318,0.68970928,1.0467952,0.83231082,0.835170525,0.6409052,0.69295212,0.535532055,0.24804728,0.30305033
9/12/2017,4.813406,0.868,88.302,33.96100161,28.90700137,0.080000004,1.84791125,1.9277712,1.7736226,1.5782126,1.2921984,1.3465642,0.83520295,0.793267795,0.855927,0.68057264,0.52690794,0.5471696,0.18367258,0.3417224,0.34767414,0.368535565,0.2834773,0.3024791,0.17096798,0.03590158,0.13126779
10/1/2017,5.559285,0.617,89.611,34.11500162,29.4000014,0.088000004,1.283078,1.2985681,1.0325885,0.7372672,0.5451462,0.4447368,0.21979025,0.1753078,0.1806957,0.14694182,0.10808368,0.0935948,0.05247788,0.0778608,0.06321348,0.06363204,0.04437036,0.04399696,0.03017082,0.0163189,0.0162059
10/11/2017,5.0023623,0.618,89.695,34.19400162,28.87600137,0.270000013,1.478329,1.4993776,1.28162455,1.0079825,0.78238575,0.7350511,0.417601475,0.37691177,0.3994326,0.31321809,0.239810665,0.2375868,0.10870418,0.1816752,0.1580337,0.1590801,0.11585594,0.12374145,0.072912815,0.02121457,0.05347947
10/21/2017,4.5548344,0.653,90.356,34.31300163,29.63200141,0.117000006,1.2970245,1.27848715,1.01436635,0.7027078,0.4946697,0.3767909,0.162644785,0.127098155,0.12838905,0.10053914,0.070929915,0.0575968,0.02623894,0.043256,0.03687453,0.03711869,0.01972016,0.02199848,0.012571175,0.00326378,0.00810295
10/31/2017,5.8874717,0.269,91.152,33.7500016,29.4680014,0.080000004,1.76423225,1.8072855,1.57317895,1.267178,0.9893394,0.9388888,0.54507982,0.504009925,0.5325768,0.4253579,0.32425104,0.3275818,0.11994944,0.2249312,0.213345495,0.220060805,0.16269132,0.17323803,0.098055165,0.01958268,0.07616773
11/10/2017,4.902911,-0.378,91.503,34.25000163,29.04900138,0.088000004,3.877127,4.2169995,4.1425021,3.9397716,3.3718302,3.6567248,2.3737347,2.27023601,2.4251265,1.933445,1.60774474,1.5623132,0.91461448,1.3582384,1.05882579,1.060534,0.80359652,0.86893996,0.70901427,0.35575202,0.36949452
11/29/2017,4.395714,0.42,90.337,34.43700164,28.71500136,0.109000005,1.617794,1.6734125,1.457772,1.1980592,0.9590535,0.926535,0.54507982,0.49962723,0.5325768,0.4253579,0.3377615,0.3311816,0.16493048,0.259536,0.21597939,0.22271214,0.16762136,0.18148746,0.13074022,0.05874804,0.0810295
12/9/2017,5.6786256,0.817,89.357,34.31600163,28.86300137,0.095000005,1.617794,1.66671885,1.47599415,1.2210988,0.97419645,0.9512426,0.56266304,0.51715801,0.5515974,0.43695857,0.354649575,0.3383812,0.22865362,0.3200944,0.229148865,0.225363475,0.16762136,0.17873765,0.1508541,0.08485828,0.07616773
12/19/2017,5.201263,0.65,89.171,33.96200161,29.3710014,0.168000008,1.283078,1.2851808,1.0447366,0.7603068,0.5552415,0.4817982,0.24616508,0.20160397,0.2187369,0.17014316,0.12834937,0.1223932,0.05997472,0.0951632,0.07901685,0.07954005,0.05423044,0.06049582,0.04022776,0.0163189,0.02592944
12/29/2017,5.68857,0.43,88.709,34.62000164,29.10200138,0.073000003,2.4127445,2.5569743,2.4417681,2.2348412,1.86258285,1.9827849,1.252804425,1.19209304,1.2743802,1.01699207,0.834270905,0.8171546,0.4498104,0.6834448,0.550484055,0.554129015,0.4190534,0.45096884,0.349478665,0.16971656,0.1944708
1/8/2018,4.6741753,0.421,88.505,34.90800166,28.91600137,0.051000002,1.56898125,1.58639505,1.35451315,1.0540617,0.80257635,0.7350511,0.39562245,0.3506156,0.3709017,0.29001675,0.22292259,0.215988,0.09745892,0.1600472,0.13696254,0.140520755,0.0986008,0.10449278,0.067884345,0.02447835,0.04375593
1/18/2018,5.68857,0.627,87.683,34.89300166,28.99100138,0.109000005,1.65266025,1.69349345,1.4942163,1.2326186,0.9691488,0.9450657,0.558267235,0.50839262,0.53733195,0.4253579,0.341139115,0.3275818,0.19491784,0.281164,0.22124718,0.220060805,0.1602263,0.17323803,0.133254455,0.06690749,0.07292655
1/27/2018,5.6587353,0.206,86.461,34.92600166,28.91000137,0.088000004,1.868831,1.9277712,1.700734,1.3938958,1.1003877,1.0686037,0.63299592,0.57851574,0.61341435,0.48722814,0.381670495,0.377979,0.16493048,0.2768384,0.244952235,0.251876825,0.18734152,0.20073613,0.133254455,0.04569292,0.08751186
2/6/2018,5.400164,0.204,84.636,34.54700164,28.91100137,0.066000003,1.2133455,1.21155065,0.95362585,0.6508687,0.4643838,0.3644371,0.162644785,0.127098155,0.12838905,0.10053914,0.070929915,0.0611966,0.02249052,0.043256,0.03687453,0.039770025,0.02218518,0.02199848,0.012571175,0.00326378,0.00810295
2/16/2018,5.7084603,0.488,82.544,34.73800165,29.4780014,0.036000002,1.27610475,1.2851808,1.0690328,0.8236657,0.62086095,0.5682748,0.312102155,0.28049248,0.2948193,0.23588029,0.17563598,0.1763902,0.0562263,0.10814,0.11062359,0.119310075,0.0862757,0.09074373,0.04525623,0.00489567,0.04051475
5/16/2018,4.614505,1.298,73.722,34.73200165,29.73700141,0.051000002,1.84791125,1.8876093,1.65821565,1.3650963,1.09534005,1.0686037,0.63299592,0.582898435,0.62292465,0.49882881,0.401936185,0.3923782,0.19491784,0.302792,0.25812171,0.2651335,0.19966662,0.21173537,0.158396805,0.06690749,0.09399422
5/26/2018,4.594615,1.15,73.996,34.97800166,29.33800139,0.117000006,2.53128975,2.69754095,2.5875453,2.3845986,1.9988694,2.1372074,1.367095355,1.29727772,1.38374865,1.10593054,0.915333665,0.8927504,0.57350826,0.8261896,0.61106364,0.601853045,0.4560287,0.49221599,0.409820305,0.21867326,0.2106767
6/5/2018,5.827801,0.903,74.244,35.13600167,29.4210014,0.270000013,1.63871375,1.68010615,1.4942163,1.2498983,0.9994347,0.988304,0.58903787,0.539071485,0.57537315,0.45629302,0.36478242,0.3527804,0.21365994,0.3114432,0.23705055,0.235968815,0.17501642,0.18698708,0.148339865,0.07343505,0.0810295
6/24/2018,4.524999,1.692,75.366,34.89400166,29.15900138,0.131000006,2.594049,2.7845584,2.7333225,2.591955,2.2007754,2.408991,1.57369819,1.50764708,1.6072407,1.29154126,1.07408157,1.0583412,0.54726932,0.86512,0.71115165,0.72116312,0.55709452,0.6049582,0.47770465,0.21540948,0.27225912
8/22/2018,5.211208,2.335,77.223,35.31900168,28.55400136,0.394000019,1.45740925,1.4859903,1.2755505,1.0195023,0.80257635,0.7535818,0.426393085,0.38567716,0.40418775,0.31708498,0.253321125,0.2411866,0.14243996,0.2033032,0.160667595,0.161731435,0.11585594,0.12374145,0.093026695,0.04569292,0.05347947
9/21/2018,4.3559337,2.657,76.878,35.19000167,28.68300136,0.438000021,4.602345,4.8729772,2.84872945,4.60792,3.9270717,4.2805917,2.773752955,2.669061255,2.8150488,2.24666309,1.89821963,1.8142992,1.26696596,1.7475424,1.151012115,1.185146745,0.53737436,0.98168217,0.83472602,0.40960439,0.39056219
10/1/2018,5.6786256,2.636,77.604,35.28100168,28.59400136,0.161000008,1.84791125,1.90769025,1.70680805,1.4342151,1.16600715,1.1983186,0.742891045,0.7012312,0.74655855,0.59550106,0.4728661,0.4787734,0.187421,0.3330712,0.308165715,0.32346287,0.24403698,0.26398176,0.16091104,0.03590158,0.11992366
10/20/2018,4.455384,2.627,79.238,35.36700168,29.4790014,0.161000008,1.17847925,1.15800145,0.8989594,0.6047895,0.41895495,0.3150219,0.13187415,0.09641929,0.09985815,0.0773378,0.05404184,0.0431976,0.02249052,0.0346048,0.02633895,0.02651335,0.01479012,0.01374905,0.01005694,0.00326378,0.00486177
10/30/2018,5.410109,2.353,79.725,34.73200165,28.54300136,0.21900001,5.52978725,5.9707358,5.95864305,5.7426203,4.93155405,5.4047875,3.521039805,3.370292455,3.59964855,2.88856683,2.41161711,2.3254708,1.41690276,2.0416832,1.51712352,1.58019566,1.19060466,1.27041222,1.08112105,0.51404535,0.50562408
11/9/2018,4.5747247,2.534,79.527,34.68300165,28.67500136,0.153000007,1.4364895,1.4324411,1.1905138,0.9158241,0.72181395,0.6918128,0.39562245,0.35938099,0.380412,0.30548431,0.23643305,0.233987,0.1124526,0.1816752,0.155399805,0.156428765,0.11832096,0.12374145,0.082969755,0.02937402,0.05347947
11/19/2018,5.7084603,2.361,79.272,34.32000163,29.12100138,0.095000005,1.1854525,1.1914697,0.9354037,0.6451088,0.4542885,0.3953216,0.20220703,0.16654241,0.1711854,0.13920804,0.09457322,0.0863952,0.02998736,0.0519072,0.0526779,0.0530267,0.02958024,0.03299772,0.02011388,0.00326378,0.01296472
11/29/2018,5.3404937,2.233,78.933,34.30600163,29.62600141,0.088000004,1.3807035,1.3655046,1.0690328,0.748787,0.5350509,0.4200292,0.21099864,0.18407319,0.190206,0.1546756,0.11483891,0.107994,0.04498104,0.0778608,0.07374906,0.07423738,0.0493004,0.0549962,0.03017082,0.00979134,0.02268826
1/7/2019,4.634395,1.721,80.623,35.15300167,28.81900137,0.161000008,1.2691315,1.26509985,1.08725495,0.8697449,0.6763851,0.6362207,0.364851815,0.328702125,0.34712595,0.27454919,0.212789745,0.2087884,0.07121998,0.129768,0.13169475,0.13786942,0.10106582,0.10724259,0.06034164,0.00979134,0.04699711
1/17/2019,5.6388454,1.989,81.868,34.74400165,29.26600139,0.146000007,1.924617,1.9679331,1.77969665,1.5090938,1.211436,1.2168493,0.734099435,0.69246581,0.7418034,0.58776728,0.449222795,0.4643742,0.187421,0.3287456,0.30553182,0.315508865,0.2341769,0.25023271,0.14079716,0.04079725,0.10695894
1/27/2019,4.425549,1.816,81.852,35.19600167,28.89300137,0.124000006,1.51319525,1.5127649,1.24518025,0.921584,0.69152805,0.5868055,0.320893765,0.284875175,0.29957445,0.23974718,0.179013595,0.1763902,0.06747156,0.1211168,0.11062359,0.11665874,0.08381068,0.08799392,0.052798935,0.0163189,0.03889416
2/5/2019,5.5095596,2.036,81.665,35.10300167,29.5230014,0.095000005,1.534115,1.5395395,1.2269581,0.863985,0.6360039,0.5065058,0.23737347,0.19283858,0.1997163,0.1546756,0.10808368,0.1007944,0.0374842,0.0605584,0.06321348,0.06363204,0.03944032,0.04399696,0.02011388,0.00326378,0.0162059
2/15/2019,5.56923,1.84,81.753,35.06700167,29.35800139,0.117000006,3.66095625,3.9224789,3.8630958,3.6460167,3.0790665,3.335526,2.16273606,2.081780125,2.22065505,1.7787694,1.46588491,1.4435198,0.7121998,1.167912,0.966639465,0.97569128,0.74197102,0.79469509,0.59838793,0.23825594,0.32897977
3/17/2019,5.5990653,1.793,81.122,34.82500165,29.85000142,0.051000002,1.2412385,1.2316316,0.9596999,0.6566286,0.4643838,0.3459064,0.14945737,0.10518468,0.1141236,0.08507158,0.06079707,0.0503972,0.02249052,0.0346048,0.03160674,0.03181602,0.01479012,0.01099924,0.01005694,0.00326378,0.00648236
3/27/2019,5.8079114,1.719,80.82,34.91300166,30.00500143,0.066000003,1.283078,1.2584062,0.971848,0.6796682,0.4845744,0.4200292,0.21099864,0.18407319,0.190206,0.14694182,0.10808368,0.107994,0.0374842,0.0692096,0.06848127,0.06893471,0.0493004,0.04949658,0.02514235,0.00326378,0.02268826
4/5/2019,3.928296,1.817,80.957,34.95300166,30.27200144,0.088000004,2.48945025,2.5971362,2.41139785,2.1599625,1.77172515,1.85307,1.16049252,1.100056445,1.17452205,0.93578738,0.7430753,0.7451586,0.31486728,0.5407,0.48463668,0.506404985,0.37961308,0.40697188,0.263994675,0.07996261,0.17664431
4/25/2019,4.5448895,1.912,81.898,34.18900162,30.10500143,0.015000001,2.8590325,3.01883615,2.89732185,2.6668337,2.23610895,2.3781065,1.525344335,1.459437435,1.56444435,1.25287236,1.016662115,1.0115438,0.47230092,0.7829336,0.67427712,0.6893471,0.52504926,0.56371105,0.4022776,0.15339766,0.24795027
5/5/2019,5.738296,1.775,82.812,34.69200165,30.10400143,0.007,1.4085965,1.41236015,1.19658785,0.9388637,0.7268616,0.6671052,0.373643425,0.33308482,0.3518811,0.27841608,0.20941213,0.2051886,0.07871682,0.1427448,0.13169475,0.13786942,0.09613578,0.10174297,0.06034164,0.01305512,0.04375593
5/15/2019,4.50511,1.33,83.395,34.90700166,30.45400145,0.044000002,1.16453275,1.14461415,0.9111075,0.6393489,0.45933615,0.370614,0.162644785,0.12271546,0.1236339,0.09280536,0.0675523,0.0575968,0.02623894,0.0389304,0.034240635,0.03181602,0.01972016,0.01924867,0.012571175,0.00326378,0.00648236
5/25/2019,4.3857684,1.316,84.372,34.86300166,30.61600145,0.029000001,1.3249175,1.2851808,0.9961442,0.6681484,0.4643838,0.3459064,0.14945737,0.11395007,0.1141236,0.08507158,0.06079707,0.0503972,0.02249052,0.0346048,0.03160674,0.03181602,0.01972016,0.01649886,0.01005694,0.00326378,0.00648236
6/4/2019,5.6686807,1.809,85.028,34.08400162,29.99100142,0.058000003,1.868831,1.9545458,1.7736226,1.5321334,1.2417219,1.2477338,0.76487007,0.71876198,0.760824,0.60323484,0.48637656,0.4751736,0.23989888,0.389304,0.32133519,0.32346287,0.24157196,0.25848214,0.18605339,0.07180316,0.11020012
6/13/2019,4.7239003,2.074,85.615,34.42700164,30.12200143,0.088000004,1.087827,1.06429035,0.86858915,0.6393489,0.46943145,0.4076754,0.21099864,0.179690495,0.190206,0.15080871,0.11483891,0.1115938,0.04498104,0.0778608,0.06848127,0.071586045,0.0493004,0.0549962,0.03017082,0.00815945,0.02268826
6/23/2019,4.833296,2.895,85.889,34.79200165,29.60200141,0.190000009,4.239736,4.4847455,4.4705008,4.2738458,3.6544986,3.9779236,2.59352495,2.49813615,2.662884,2.14225706,1.79689118,1.7423032,1.10203548,1.6523792,1.20105612,1.18249541,0.89726728,0.96793312,0.83472602,0.40144494,0.39542396
7/3/2019,4.823351,3.334,86.027,34.60000164,29.36800139,0.124000006,1.24821175,1.23832525,1.01436635,0.7545469,0.56028915,0.4879751,0.250560885,0.214752055,0.22349205,0.17787694,0.131726985,0.125993,0.04872946,0.0821864,0.07901685,0.082191385,0.05669546,0.05774601,0.032685055,0.00979134,0.02430885
7/23/2019,4.5548344,2.75,86.098,34.63300164,29.4650014,0.197000009,2.6637815,2.8916568,2.7819149,2.6034748,2.2108707,2.3719296,1.52094853,1.45505474,1.5501789,1.24513858,1.0132845,1.0007444,0.50978512,0.778608,0.65847375,0.67874176,0.51272416,0.549962,0.41736301,0.19256302,0.23336496
8/1/2019,5.6587353,3.138,86.579,34.61100164,29.27700139,0.117000006,1.39465,1.4190538,1.21481,0.9446236,0.7369569,0.679459,0.37803923,0.33308482,0.3518811,0.27841608,0.22292259,0.2087884,0.11994944,0.1816752,0.14223033,0.13786942,0.0986008,0.10449278,0.08548399,0.04242914,0.04537652
8/21/2019,5.7184057,2.877,87.284,33.43200159,28.77700137,0.650000031,2.733514,2.87157585,2.73939655,2.5055565,2.09477475,2.2298609,1.41544921,1.34987006,1.4455656,1.15233322,0.93222174,0.9323482,0.47230092,0.7483288,0.624233115,0.63101773,0.48314392,0.51696428,0.37210678,0.15502955,0.22364142
8/31/2019,5.439944,3.205,87.142,33.5830016,29.05400138,0.190000009,1.90369725,1.9679331,1.7979188,1.5436532,1.2518172,1.2724414,0.778057485,0.71876198,0.76557915,0.60710173,0.496509405,0.4787734,0.28487992,0.4239088,0.323969085,0.32346287,0.23910694,0.25573233,0.20616727,0.10444096,0.10857953
9/20/2019,26.752193,3.576,87.086,34.68900165,28.90900137,0.314000015,1.31794425,1.33203635,1.1297733,0.8927845,0.69152805,0.6423976,0.364851815,0.33308482,0.3518811,0.27841608,0.21616736,0.2123882,0.10120734,0.1600472,0.139596435,0.14317209,0.10846088,0.11549202,0.08045552,0.0326378,0.05185888
9/30/2019,5.8974166,3.041,86.773,33.6580016,29.14100138,0.095000005,3.737662,3.95594715,3.89346605,3.7093756,3.15478125,3.4467102,2.237464745,2.143137855,2.28722715,1.83677275,1.503038675,1.4867174,0.7309419,1.1765632,0.99034452,1.01280997,0.77401628,0.83594224,0.60844487,0.23988783,0.36301216
11/19/2019,26.563238,2.02,83.913,33.7060016,28.79400137,0.015000001,1.98737625,2.02817595,1.80399285,1.4918141,1.1811501,1.1550803,0.68574558,0.635490775,0.6752313,0.53749771,0.422201875,0.4211766,0.1686789,0.302792,0.27919287,0.283692845,0.21445674,0.22548442,0.14079716,0.03916536,0.10209717
12/19/2019,21.431591,2,82.533,34.20200162,29.28100139,0.124000006,2.75443375,2.9050441,2.81228515,2.591955,2.17553715,2.3348682,1.4945737,1.415610485,1.50738255,1.20646968,0.99301881,0.9683462,0.51353354,0.7959104,0.661107645,0.65753108,0.49793404,0.53621295,0.394734895,0.15829333,0.23174437
1/27/2020,4.3559337,2.09,83.706,34.42800164,29.4980014,0.102000005,2.44761075,2.55028065,2.4053238,2.1599625,1.80201105,1.8901314,1.18686735,1.12196992,1.1982978,0.95512183,0.773473835,0.7667574,0.41982304,0.6185608,0.503073945,0.517010325,0.38947316,0.42072093,0.314279375,0.14850199,0.18150608
2/25/2020,5.3404937,1.876,85.499,34.24300163,29.19900139,0.029000001,4.93008775,5.3147581,5.29049755,5.0744719,4.34602665,4.7438592,3.08585511,2.96270182,3.1574196,2.52894606,2.111009375,2.0374868,1.30070174,1.8686592,1.39069656,1.3786942,1.0353084,1.10542362,0.94032389,0.51730913,0.43917989
3/16/2020,5.927252,2.603,85.608,33.84600161,29.66800141,0.007,3.1379625,3.31335675,3.15243195,2.8684302,2.39763375,2.5757673,1.657218485,1.5777702,1.67856795,1.34181083,1.10785772,1.0835398,0.64472824,0.9689344,0.74275839,0.73176846,0.5546295,0.59670877,0.47267618,0.23172838,0.24146791
4/25/2020,5.5990653,2.503,86.016,34.43400164,30.35000144,0.095000005,4.853382,5.1674978,5.1750906,4.9880734,4.26526425,4.7685668,3.160583795,3.05912111,3.2715432,2.62175142,2.08736607,2.141881,1.39816066,1.9551712,1.430204985,1.45293158,1.1215841,1.19891716,0.962952005,0.54178748,0.50886526
5/4/2020,4.9426913,2.105,86.248,34.20100162,30.24600144,0.102000005,1.95251,2.01478865,1.8465112,1.612772,1.3224843,1.358918,0.839598755,0.7888851,0.84166155,0.66897197,0.543796015,0.5327704,0.32611254,0.475816,0.36347751,0.36058156,0.2711522,0.29147986,0.22628115,0.1142323,0.12640602
5/14/2020,5.579175,1.719,86.634,34.30300163,30.11500143,0.153000007,2.1059215,2.1821299,1.9801403,1.7394898,1.413342,1.4453946,0.88795261,0.83271205,0.8844579,0.71150776,0.55392886,0.5615688,0.23240204,0.389304,0.35820972,0.37648957,0.28101228,0.3024791,0.19611033,0.0652756,0.1296472
5/24/2020,4.1271973,1.932,86.851,34.27700163,29.5280014,0.161000008,2.6358885,2.73770285,2.6118415,2.3788387,1.9887741,2.1124998,1.34511633,1.28851233,1.3694832,1.09819676,0.915333665,0.8855508,0.5810051,0.8348408,0.61106364,0.601853045,0.4560287,0.48946618,0.409820305,0.19745869,0.20581493
6/3/2020,5.48967,2.072,86.987,34.24400163,30.11200143,0.102000005,1.33189075,1.3253427,1.093329,0.8179058,0.6158133,0.5435672,0.285727325,0.25419631,0.27104355,0.21267895,0.165503135,0.1583912,0.06747156,0.1124656,0.102721905,0.1060534,0.07641562,0.0824943,0.052798935,0.01468701,0.03565298
6/13/2020,4.4951644,2.044,87.284,34.33100163,30.10000143,0.080000004,2.61496875,2.75109015,2.6482858,2.4249179,2.03420295,2.1680919,1.375886965,1.310425805,1.3980141,1.11753121,0.91871128,0.9035498,0.52103038,0.7829336,0.61106364,0.60980705,0.46342376,0.4949658,0.39222066,0.19256302,0.21391788
6/23/2020,5.3404937,2.343,88.25,34.26900163,29.4560014,0.168000008,2.900872,3.05899805,2.9762845,2.7762718,2.3421096,2.5201752,1.622052045,1.555856725,1.65954735,1.33407705,1.090969645,1.07994,0.55101774,0.8607944,0.719053335,0.73176846,0.55955954,0.60220839,0.450048065,0.18929924,0.26577676
7/3/2020,4.296263,3.347,88.607,34.45100164,28.96600138,0.993000047,1.0459875,1.0308221,0.8139227,0.57599,0.4139073,0.3335526,0.16704059,0.14024624,0.1426545,0.1160067,0.08106276,0.0791956,0.02998736,0.0519072,0.04741011,0.0530267,0.03451028,0.03849734,0.02011388,0.00326378,0.01296472
